51, 1, 579, 0
51, 2, 1221, 0
51, 3, 3575, 0
51, 4, 1691, 0
51, 5, 1368, 0
51, 6, 899, 0
51, 7, 1787, 0
51, 8, 919, 0
51, 9, 647, 0
51, 10, 861, 0
101, 1, 278, 0
101, 2, 1231, 0
101, 3, 1192, 0
101, 4, 829, 0
101, 5, 822, 0
101, 6, 883, 0
101, 7, 958, 0
101, 8, 888, 0
101, 9, 873, 0
101, 10, 947, 0
151, 1, 259, 0
151, 2, 2153, 0
151, 3, 676, 0
151, 4, 798, 0
151, 5, 716, 0
151, 6, 747, 0
151, 7, 594, 0
151, 8, 861, 0
151, 9, 710, 0
151, 10, 820, 0
201, 1, 238, 0
201, 2, 846, 0
201, 3, 862, 0
201, 4, 687, 0
201, 5, 1126, 0
201, 6, 838, 0
201, 7, 820, 0
201, 8, 679, 0
201, 9, 768, 0
201, 10, 689, 0
251, 1, 304, 0
251, 2, 837, 0
251, 3, 775, 0
251, 4, 1120, 0
251, 5, 910, 0
251, 6, 1225, 0
251, 7, 1087, 0
251, 8, 1028, 0
251, 9, 701, 0
251, 10, 846, 0
301, 1, 215, 0
301, 2, 853, 0
301, 3, 759, 0
301, 4, 802, 0
301, 5, 924, 0
301, 6, 634, 0
301, 7, 783, 0
301, 8, 776, 0
301, 9, 791, 0
301, 10, 1101, 0
351, 1, 1908, 0
351, 2, 732, 0
351, 3, 585, 0
351, 4, 2159, 0
351, 5, 2653, 0
351, 6, 1690, 0
351, 7, 617, 0
351, 8, 581, 0
351, 9, 697, 0
351, 10, 919, 0
401, 1, 570, 0
401, 2, 817, 0
401, 3, 918, 0
401, 4, 1098, 0
401, 5, 916, 0
401, 6, 839, 0
401, 7, 911, 0
401, 8, 1260, 0
401, 9, 887, 0
401, 10, 613, 0
451, 1, 241, 0
451, 2, 467, 0
451, 3, 981, 0
451, 4, 665, 0
451, 5, 593, 0
451, 6, 845, 0
451, 7, 917, 0
451, 8, 921, 0
451, 9, 554, 0
451, 10, 529, 0
501, 1, 297, 0
501, 2, 1019, 0
501, 3, 703, 0
501, 4, 814, 0
501, 5, 841, 0
501, 6, 1078, 0
501, 7, 3542, 0
501, 8, 1175, 0
501, 9, 548, 0
501, 10, 543, 0
551, 1, 251, 0
551, 2, 731, 0
551, 3, 548, 0
551, 4, 536, 0
551, 5, 740, 0
551, 6, 728, 0
551, 7, 628, 0
551, 8, 721, 0
551, 9, 657, 0
551, 10, 801, 0
601, 1, 232, 0
601, 2, 589, 0
601, 3, 566, 0
601, 4, 698, 0
601, 5, 668, 0
601, 6, 2621, 0
601, 7, 637, 0
601, 8, 798, 0
601, 9, 683, 0
601, 10, 564, 0
651, 1, 220, 0
651, 2, 789, 0
651, 3, 607, 0
651, 4, 1010, 0
651, 5, 30475, 0
651, 6, 512, 0
651, 7, 481, 0
651, 8, 453, 0
651, 9, 525, 0
651, 10, 634, 0
701, 1, 197, 0
701, 2, 421, 0
701, 3, 417, 0
701, 4, 443, 0
701, 5, 500, 0
701, 6, 485, 0
701, 7, 447, 0
701, 8, 423, 0
701, 9, 421, 0
701, 10, 481, 0
751, 1, 318, 0
751, 2, 720, 0
751, 3, 584, 0
751, 4, 548, 0
751, 5, 505, 0
751, 6, 798, 0
751, 7, 506, 0
751, 8, 451, 0
751, 9, 502, 0
751, 10, 488, 0
801, 1, 296, 0
801, 2, 576, 0
801, 3, 530, 0
801, 4, 532, 0
801, 5, 620, 0
801, 6, 396, 0
801, 7, 411, 0
801, 8, 486, 0
801, 9, 439, 0
801, 10, 756, 0
851, 1, 259, 0
851, 2, 713, 0
851, 3, 572, 0
851, 4, 710, 0
851, 5, 592, 0
851, 6, 506, 0
851, 7, 1122, 0
851, 8, 546, 0
851, 9, 468, 0
851, 10, 408, 0
901, 1, 642, 0
901, 2, 485, 0
901, 3, 547, 0
901, 4, 553, 0
901, 5, 547, 0
901, 6, 409, 0
901, 7, 391, 0
901, 8, 398, 0
901, 9, 429, 0
901, 10, 389, 0
951, 1, 186, 0
951, 2, 442, 0
