50, 1, 873, 0
50, 2, 2363, 0
50, 3, 1749, 0
50, 4, 1081, 0
50, 5, 622, 0
50, 6, 542, 0
50, 7, 757, 0
50, 8, 518, 0
50, 9, 514, 0
50, 10, 729, 0
100, 1, 244, 0
100, 2, 790, 0
100, 3, 606, 0
100, 4, 556, 0
100, 5, 573, 0
100, 6, 582, 0
100, 7, 581, 0
100, 8, 563, 0
100, 9, 608, 0
100, 10, 556, 0
150, 1, 229, 0
150, 2, 515, 0
150, 3, 547, 0
150, 4, 513, 0
150, 5, 554, 0
150, 6, 561, 0
150, 7, 536, 0
150, 8, 547, 0
150, 9, 513, 0
150, 10, 526, 0
200, 1, 219, 0
200, 2, 529, 0
200, 3, 585, 0
200, 4, 567, 0
200, 5, 605, 0
200, 6, 515, 0
200, 7, 525, 0
200, 8, 518, 0
200, 9, 545, 0
200, 10, 539, 0
250, 1, 222, 0
250, 2, 546, 0
250, 3, 535, 0
250, 4, 568, 0
250, 5, 566, 0
250, 6, 531, 0
250, 7, 564, 0
250, 8, 555, 0
250, 9, 556, 0
250, 10, 592, 0
300, 1, 210, 0
300, 2, 530, 0
300, 3, 537, 0
300, 4, 536, 0
300, 5, 676, 0
300, 6, 678, 0
300, 7, 556, 0
300, 8, 556, 0
300, 9, 555, 0
300, 10, 611, 0
350, 1, 721, 0
350, 2, 509, 0
350, 3, 535, 0
350, 4, 516, 0
350, 5, 593, 0
350, 6, 519, 0
350, 7, 630, 0
350, 8, 570, 0
350, 9, 579, 0
350, 10, 537, 0
400, 1, 230, 0
400, 2, 518, 0
400, 3, 542, 0
400, 4, 579, 0
400, 5, 559, 0
400, 6, 547, 0
400, 7, 570, 0
400, 8, 551, 0
400, 9, 638, 0
400, 10, 665, 0
450, 1, 240, 0
450, 2, 558, 0
450, 3, 566, 0
450, 4, 559, 0
450, 5, 535, 0
450, 6, 530, 0
450, 7, 523, 0
450, 8, 515, 0
450, 9, 521, 0
450, 10, 578, 0
500, 1, 245, 0
500, 2, 540, 0
500, 3, 525, 0
500, 4, 535, 0
500, 5, 550, 0
500, 6, 532, 0
500, 7, 569, 0
500, 8, 488, 0
500, 9, 953, 0
500, 10, 505, 0
550, 1, 243, 0
550, 2, 545, 0
550, 3, 937, 0
550, 4, 1697, 0
550, 5, 1665, 0
550, 6, 1046, 0
550, 7, 575, 0
550, 8, 1003, 0
550, 9, 773, 0
550, 10, 520, 0
600, 1, 196, 0
600, 2, 914, 0
600, 3, 716, 0
600, 4, 838, 0
600, 5, 546, 0
600, 6, 3310, 0
600, 7, 641, 0
600, 8, 848, 0
600, 9, 567, 0
600, 10, 539, 0
650, 1, 215, 0
650, 2, 879, 0
650, 3, 658, 0
650, 4, 562, 0
650, 5, 37507, 0
650, 6, 956, 0
650, 7, 606, 0
650, 8, 542, 0
650, 9, 1316, 0
650, 10, 731, 0
700, 1, 285, 0
700, 2, 715, 0
700, 3, 582, 0
700, 4, 520, 0
700, 5, 526, 0
700, 6, 741, 0
700, 7, 1761, 0
700, 8, 646, 0
700, 9, 1190, 0
700, 10, 593, 0
750, 1, 231, 0
750, 2, 855, 0
750, 3, 620, 0
750, 4, 1868, 0
750, 5, 854, 0
750, 6, 634, 0
