51, 1, 976, 0
51, 2, 1872, 0
51, 3, 684, 0
51, 4, 514, 0
51, 5, 535, 0
51, 6, 2792, 0
51, 7, 5499, 0
51, 8, 2517, 0
51, 9, 961, 0
51, 10, 917, 0
101, 1, 339, 0
101, 2, 735, 0
101, 3, 886, 0
101, 4, 616, 0
101, 5, 598, 0
101, 6, 612, 0
101, 7, 564, 0
101, 8, 602, 0
101, 9, 580, 0
101, 10, 1059, 0
151, 1, 235, 0
151, 2, 558, 0
151, 3, 540, 0
151, 4, 502, 0
151, 5, 510, 0
151, 6, 497, 0
151, 7, 494, 0
151, 8, 529, 0
151, 9, 504, 0
151, 10, 544, 0
201, 1, 179, 0
201, 2, 509, 0
201, 3, 558, 0
201, 4, 676, 0
201, 5, 522, 0
201, 6, 482, 0
201, 7, 579, 0
201, 8, 513, 0
201, 9, 537, 0
201, 10, 545, 0
251, 1, 208, 0
251, 2, 500, 0
251, 3, 2923, 0
251, 4, 5035, 0
251, 5, 954, 0
251, 6, 635, 0
251, 7, 741, 0
251, 8, 1222, 0
251, 9, 612, 0
251, 10, 760, 0
301, 1, 478, 0
301, 2, 727, 0
301, 3, 581, 0
301, 4, 608, 0
301, 5, 880, 0
301, 6, 683, 0
301, 7, 752, 0
301, 8, 597, 0
301, 9, 1010, 0
301, 10, 931, 0
351, 1, 1379, 0
351, 2, 587, 0
351, 3, 802, 0
351, 4, 691, 0
351, 5, 3714, 0
351, 6, 1065, 0
351, 7, 856, 0
351, 8, 1094, 0
351, 9, 1056, 0
351, 10, 750, 0
401, 1, 269, 0
401, 2, 639, 0
401, 3, 660, 0
401, 4, 848, 0
401, 5, 694, 0
401, 6, 541, 0
401, 7, 794, 0
401, 8, 1011, 0
401, 9, 889, 0
401, 10, 644, 0
451, 1, 238, 0
451, 2, 729, 0
451, 3, 862, 0
451, 4, 605, 0
451, 5, 571, 0
451, 6, 948, 0
451, 7, 1142, 0
451, 8, 1064, 0
451, 9, 711, 0
451, 10, 590, 0
501, 1, 282, 0
501, 2, 586, 0
501, 3, 595, 0
501, 4, 924, 0
501, 5, 942, 0
501, 6, 1210, 0
501, 7, 3421, 0
501, 8, 822, 0
501, 9, 908, 0
501, 10, 672, 0
551, 1, 198, 0
551, 2, 543, 0
551, 3, 458, 0
551, 4, 430, 0
551, 5, 821, 0
551, 6, 598, 0
551, 7, 507, 0
551, 8, 501, 0
551, 9, 673, 0
551, 10, 525, 0
601, 1, 246, 0
601, 2, 526, 0
601, 3, 686, 0
601, 4, 617, 0
601, 5, 636, 0
601, 6, 2429, 0
