51, 1, 1160, 0
51, 2, 1935, 0
51, 3, 2696, 0
51, 4, 745, 0
51, 5, 2514, 0
51, 6, 3812, 0
51, 7, 1615, 0
51, 8, 1359, 0
51, 9, 675, 0
51, 10, 762, 0
101, 1, 206, 0
101, 2, 1257, 0
101, 3, 902, 0
101, 4, 505, 0
101, 5, 503, 0
101, 6, 739, 0
101, 7, 1204, 0
101, 8, 1279, 0
101, 9, 1284, 0
101, 10, 646, 0
151, 1, 271, 0
151, 2, 463, 0
151, 3, 1141, 0
151, 4, 493, 0
151, 5, 470, 0
151, 6, 837, 0
151, 7, 517, 0
151, 8, 1100, 0
151, 9, 504, 0
151, 10, 524, 0
201, 1, 225, 0
201, 2, 1664, 0
201, 3, 1074, 0
201, 4, 620, 0
201, 5, 1314, 0
201, 6, 487, 0
201, 7, 555, 0
201, 8, 1288, 0
201, 9, 2649, 0
201, 10, 738, 0
251, 1, 447, 0
251, 2, 1445, 0
251, 3, 1126, 0
251, 4, 2043, 0
251, 5, 1864, 0
251, 6, 1406, 0
251, 7, 924, 0
251, 8, 586, 0
251, 9, 767, 0
251, 10, 698, 0
301, 1, 318, 0
301, 2, 711, 0
301, 3, 828, 0
301, 4, 692, 0
301, 5, 950, 0
301, 6, 591, 0
301, 7, 584, 0
301, 8, 583, 0
301, 9, 1034, 0
301, 10, 902, 0
351, 1, 1910, 0
351, 2, 923, 0
351, 3, 2435, 0
351, 4, 696, 0
351, 5, 2848, 0
351, 6, 1940, 0
351, 7, 1671, 0
351, 8, 772, 0
351, 9, 631, 0
351, 10, 1304, 0
401, 1, 321, 0
401, 2, 1002, 0
401, 3, 1455, 0
401, 4, 599, 0
401, 5, 662, 0
401, 6, 770, 0
401, 7, 616, 0
401, 8, 1544, 0
401, 9, 1392, 0
401, 10, 1554, 0
451, 1, 292, 0
451, 2, 604, 0
451, 3, 3637, 0
451, 4, 984, 0
451, 5, 472, 0
451, 6, 1490, 0
451, 7, 1986, 0
451, 8, 1226, 0
451, 9, 627, 0
451, 10, 590, 0
501, 1, 256, 0
501, 2, 974, 0
501, 3, 628, 0
501, 4, 1050, 0
501, 5, 1484, 0
501, 6, 935, 0
501, 7, 3626, 0
501, 8, 2411, 0
501, 9, 1189, 0
501, 10, 909, 0
551, 1, 557, 0
551, 2, 821, 0
551, 3, 1154, 0
551, 4, 893, 0
551, 5, 904, 0
551, 6, 1113, 0
551, 7, 795, 0
551, 8, 944, 0
551, 9, 1264, 0
551, 10, 581, 0
601, 1, 280, 0
601, 2, 542, 0
601, 3, 620, 0
601, 4, 610, 0
601, 5, 477, 0
601, 6, 5239, 0
601, 7, 455, 0
