50, 1, 1381, 0
50, 2, 1596, 0
50, 3, 1115, 0
50, 4, 771, 0
50, 5, 736, 0
50, 6, 651, 0
50, 7, 752, 0
50, 8, 620, 0
50, 9, 787, 0
50, 10, 624, 0
100, 1, 287, 0
100, 2, 616, 0
100, 3, 744, 0
100, 4, 647, 0
100, 5, 828, 0
100, 6, 597, 0
100, 7, 885, 0
100, 8, 767, 0
100, 9, 679, 0
100, 10, 790, 0
150, 1, 264, 0
150, 2, 721, 0
150, 3, 609, 0
150, 4, 852, 0
150, 5, 674, 0
150, 6, 742, 0
150, 7, 613, 0
150, 8, 1132, 0
150, 9, 1416, 0
150, 10, 1448, 0
200, 1, 528, 0
200, 2, 2136, 0
200, 3, 964, 0
200, 4, 1412, 0
200, 5, 1273, 0
200, 6, 716, 0
200, 7, 903, 0
200, 8, 667, 0
200, 9, 859, 0
200, 10, 645, 0
250, 1, 296, 0
250, 2, 741, 0
250, 3, 783, 0
250, 4, 1490, 0
250, 5, 792, 0
250, 6, 901, 0
250, 7, 572, 0
250, 8, 758, 0
250, 9, 682, 0
250, 10, 818, 0
300, 1, 725, 0
300, 2, 760, 0
300, 3, 617, 0
300, 4, 2917, 0
300, 5, 849, 0
300, 6, 521, 0
300, 7, 657, 0
300, 8, 1114, 0
300, 9, 601, 0
300, 10, 648, 0
350, 1, 898, 0
350, 2, 711, 0
350, 3, 536, 0
350, 4, 708, 0
350, 5, 540, 0
350, 6, 703, 0
350, 7, 528, 0
350, 8, 634, 0
350, 9, 600, 0
350, 10, 549, 0
400, 1, 245, 0
400, 2, 499, 0
400, 3, 537, 0
400, 4, 716, 0
400, 5, 578, 0
400, 6, 718, 0
400, 7, 533, 0
400, 8, 721, 0
400, 9, 553, 0
400, 10, 465, 0
450, 1, 252, 0
450, 2, 493, 0
450, 3, 490, 0
450, 4, 718, 0
450, 5, 508, 0
450, 6, 812, 0
450, 7, 697, 0
450, 8, 487, 0
450, 9, 484, 0
450, 10, 678, 0
500, 1, 222, 0
500, 2, 516, 0
500, 3, 690, 0
500, 4, 523, 0
500, 5, 522, 0
500, 6, 647, 0
500, 7, 744, 0
500, 8, 978, 0
500, 9, 1050, 0
500, 10, 856, 0
550, 1, 234, 0
550, 2, 482, 0
550, 3, 674, 0
550, 4, 544, 0
550, 5, 1004, 0
550, 6, 724, 0
550, 7, 586, 0
550, 8, 607, 0
550, 9, 907, 0
550, 10, 500, 0
600, 1, 198, 0
600, 2, 728, 0
