50, 1, 1129, 0
50, 2, 1844, 0
50, 3, 1019, 0
50, 4, 547, 0
50, 5, 1095, 0
50, 6, 554, 0
50, 7, 1091, 0
50, 8, 565, 0
50, 9, 1049, 0
50, 10, 587, 0
100, 1, 216, 0
100, 2, 546, 0
100, 3, 1824, 0
100, 4, 565, 0
100, 5, 713, 0
100, 6, 602, 0
100, 7, 661, 0
100, 8, 568, 0
100, 9, 799, 0
100, 10, 626, 0
150, 1, 255, 0
150, 2, 544, 0
150, 3, 637, 0
150, 4, 554, 0
150, 5, 798, 0
150, 6, 573, 0
150, 7, 616, 0
150, 8, 571, 0
150, 9, 647, 0
150, 10, 715, 0
200, 1, 285, 0
200, 2, 526, 0
200, 3, 1066, 0
200, 4, 556, 0
200, 5, 863, 0
200, 6, 538, 0
200, 7, 832, 0
200, 8, 624, 0
200, 9, 797, 0
200, 10, 739, 0
250, 1, 216, 0
250, 2, 567, 0
250, 3, 674, 0
250, 4, 553, 0
250, 5, 1031, 0
250, 6, 543, 0
250, 7, 778, 0
250, 8, 568, 0
250, 9, 732, 0
250, 10, 512, 0
300, 1, 235, 0
300, 2, 513, 0
300, 3, 529, 0
300, 4, 636, 0
300, 5, 575, 0
300, 6, 1248, 0
300, 7, 778, 0
300, 8, 767, 0
300, 9, 699, 0
300, 10, 576, 0
350, 1, 2609, 0
350, 2, 724, 0
350, 3, 582, 0
350, 4, 773, 0
350, 5, 624, 0
350, 6, 912, 0
350, 7, 551, 0
350, 8, 762, 0
350, 9, 546, 0
350, 10, 703, 0
400, 1, 254, 0
400, 2, 674, 0
400, 3, 522, 0
400, 4, 755, 0
400, 5, 574, 0
400, 6, 707, 0
400, 7, 542, 0
400, 8, 883, 0
400, 9, 573, 0
400, 10, 815, 0
450, 1, 246, 0
450, 2, 477, 0
450, 3, 759, 0
450, 4, 716, 0
450, 5, 684, 0
450, 6, 526, 0
450, 7, 800, 0
450, 8, 661, 0
450, 9, 883, 0
450, 10, 565, 0
500, 1, 237, 0
500, 2, 704, 0
500, 3, 499, 0
500, 4, 497, 0
500, 5, 664, 0
500, 6, 538, 0
500, 7, 660, 0
500, 8, 520, 0
500, 9, 504, 0
500, 10, 663, 0
550, 1, 230, 0
550, 2, 495, 0
550, 3, 672, 0
550, 4, 542, 0
550, 5, 529, 0
550, 6, 695, 0
550, 7, 547, 0
550, 8, 505, 0
550, 9, 698, 0
550, 10, 526, 0
600, 1, 191, 0
600, 2, 712, 0
600, 3, 480, 0
600, 4, 478, 0
600, 5, 693, 0
600, 6, 1804, 0
600, 7, 504, 0
600, 8, 714, 0
600, 9, 534, 0
600, 10, 502, 0
650, 1, 261, 0
650, 2, 508, 0
650, 3, 499, 0
650, 4, 695, 0
650, 5, 1502, 0
650, 6, 461, 0
650, 7, 694, 0
650, 8, 517, 0
650, 9, 756, 0
650, 10, 554, 0
700, 1, 203, 0
700, 2, 754, 0
700, 3, 489, 0
700, 4, 443, 0
700, 5, 656, 0
700, 6, 467, 0
700, 7, 942, 0
700, 8, 581, 0
700, 9, 501, 0
700, 10, 477, 0
750, 1, 257, 0
750, 2, 559, 0
750, 3, 448, 0
750, 4, 682, 0
750, 5, 512, 0
750, 6, 514, 0
750, 7, 433, 0
750, 8, 780, 0
750, 9, 488, 0
750, 10, 462, 0
800, 1, 196, 0
800, 2, 641, 0
800, 3, 458, 0
800, 4, 459, 0
800, 5, 442, 0
800, 6, 681, 0
800, 7, 459, 0
800, 8, 426, 0
800, 9, 431, 0
800, 10, 666, 0
850, 1, 194, 0
850, 2, 403, 0
850, 3, 398, 0
850, 4, 605, 0
850, 5, 416, 0
850, 6, 476, 0
850, 7, 623, 0
850, 8, 466, 0
850, 9, 452, 0
850, 10, 425, 0
900, 1, 266, 0
900, 2, 448, 0
900, 3, 373, 0
900, 4, 403, 0
900, 5, 752, 0
900, 6, 543, 0
900, 7, 559, 0
900, 8, 545, 0
900, 9, 840, 0
900, 10, 523, 0
950, 1, 212, 0
950, 2, 876, 0
950, 3, 683, 0
950, 4, 647, 0
950, 5, 711, 0
950, 6, 453, 0
950, 7, 440, 0
950, 8, 418, 0
950, 9, 47088, 0
950, 10, 760, 0
1000, 1, 196, 0
1000, 2, 439, 0
1000, 3, 451, 0
1000, 4, 515, 0
1000, 5, 643, 0
1000, 6, 470, 0
1000, 7, 475, 0
1000, 8, 411, 0
1000, 9, 677, 0
1000, 10, 484, 0
1050, 1, 223, 0
1050, 2, 380, 0
1050, 3, 1022, 0
1050, 4, 488, 0
1050, 5, 506, 0
1050, 6, 735, 0
1050, 7, 449, 0
1050, 8, 459, 0
1050, 9, 426, 0
1050, 10, 751, 0
1100, 1, 171, 0
1100, 2, 480, 0
1100, 3, 431, 0
1100, 4, 737, 0
1100, 5, 472, 0
1100, 6, 459, 0
1100, 7, 447, 0
1100, 8, 805, 0
1100, 9, 534, 0
1100, 10, 540, 0
1150, 1, 202, 0
1150, 2, 470, 0
1150, 3, 452, 0
1150, 4, 417, 0
1150, 5, 773, 0
1150, 6, 573, 0
1150, 7, 525, 0
1150, 8, 657, 0
1150, 9, 433, 0
1150, 10, 391, 0
1200, 1, 198, 0
1200, 2, 2203, 0
1200, 3, 464, 0
1200, 4, 411, 0
1200, 5, 396, 0
1200, 6, 656, 0
1200, 7, 463, 0
1200, 8, 419, 0
1200, 9, 479, 0
