50, 1, 1765, 0
50, 2, 3206, 0
50, 3, 2628, 0
50, 4, 1037, 0
50, 5, 1084, 0
50, 6, 990, 0
50, 7, 1127, 0
50, 8, 902, 0
50, 9, 1090, 0
50, 10, 1125, 0
100, 1, 335, 0
100, 2, 2748, 0
100, 3, 1189, 0
100, 4, 792, 0
100, 5, 791, 0
100, 6, 784, 0
100, 7, 1064, 0
100, 8, 860, 0
100, 9, 1341, 0
100, 10, 883, 0
150, 1, 244, 0
150, 2, 677, 0
150, 3, 1129, 0
150, 4, 841, 0
150, 5, 1235, 0
150, 6, 687, 0
150, 7, 1034, 0
150, 8, 695, 0
150, 9, 1477, 0
150, 10, 691, 0
200, 1, 270, 0
200, 2, 630, 0
200, 3, 679, 0
200, 4, 847, 0
200, 5, 581, 0
200, 6, 745, 0
200, 7, 624, 0
200, 8, 905, 0
200, 9, 2606, 0
200, 10, 1375, 0
250, 1, 268, 0
250, 2, 1033, 0
250, 3, 783, 0
250, 4, 3393, 0
250, 5, 1435, 0
250, 6, 3166, 0
250, 7, 1569, 0
250, 8, 953, 0
250, 9, 790, 0
250, 10, 1015, 0
300, 1, 315, 0
300, 2, 966, 0
300, 3, 630, 0
300, 4, 860, 0
300, 5, 760, 0
300, 6, 702, 0
300, 7, 876, 0
300, 8, 695, 0
300, 9, 897, 0
300, 10, 891, 0
350, 1, 1485, 0
350, 2, 639, 0
350, 3, 3402, 0
350, 4, 3096, 0
350, 5, 1671, 0
350, 6, 1276, 0
350, 7, 672, 0
350, 8, 740, 0
350, 9, 753, 0
350, 10, 568, 0
400, 1, 246, 0
400, 2, 1069, 0
400, 3, 738, 0
400, 4, 791, 0
400, 5, 765, 0
400, 6, 629, 0
400, 7, 886, 0
400, 8, 627, 0
400, 9, 594, 0
400, 10, 774, 0
450, 1, 180, 0
450, 2, 407, 0
450, 3, 643, 0
450, 4, 812, 0
450, 5, 471, 0
450, 6, 829, 0
450, 7, 626, 0
450, 8, 767, 0
450, 9, 625, 0
450, 10, 753, 0
500, 1, 249, 0
500, 2, 836, 0
500, 3, 720, 0
500, 4, 823, 0
500, 5, 751, 0
500, 6, 869, 0
500, 7, 901, 0
500, 8, 612, 0
500, 9, 810, 0
500, 10, 740, 0
550, 1, 320, 0
550, 2, 714, 0
550, 3, 805, 0
550, 4, 624, 0
550, 5, 795, 0
550, 6, 595, 0
550, 7, 789, 0
550, 8, 654, 0
550, 9, 755, 0
550, 10, 534, 0
600, 1, 303, 0
600, 2, 616, 0
600, 3, 814, 0
600, 4, 471, 0
600, 5, 417, 0
600, 6, 1932, 0
600, 7, 805, 0
600, 8, 442, 0
600, 9, 393, 0
600, 10, 388, 0
650, 1, 256, 0
650, 2, 924, 0
650, 3, 615, 0
650, 4, 542, 0
650, 5, 23096, 0
650, 6, 566, 0
650, 7, 611, 0
650, 8, 867, 0
650, 9, 941, 0
650, 10, 485, 0
700, 1, 154, 0
700, 2, 612, 0
700, 3, 909, 0
700, 4, 627, 0
700, 5, 562, 0
700, 6, 883, 0
700, 7, 507, 0
700, 8, 373, 0
700, 9, 598, 0
700, 10, 795, 0
750, 1, 149, 0
750, 2, 364, 0
750, 3, 417, 0
750, 4, 618, 0
750, 5, 996, 0
750, 6, 645, 0
750, 7, 598, 0
750, 8, 855, 0
750, 9, 627, 0
750, 10, 673, 0
800, 1, 310, 0
800, 2, 390, 0
800, 3, 375, 0
800, 4, 394, 0
800, 5, 578, 0
800, 6, 791, 0
800, 7, 409, 0
800, 8, 379, 0
800, 9, 353, 0
800, 10, 342, 0
850, 1, 301, 0
850, 2, 692, 0
850, 3, 715, 0
850, 4, 1003, 0
850, 5, 420, 0
850, 6, 385, 0
850, 7, 358, 0
850, 8, 516, 0
850, 9, 812, 0
850, 10, 535, 0
900, 1, 173, 0
900, 2, 516, 0
900, 3, 826, 0
900, 4, 496, 0
900, 5, 398, 0
900, 6, 320, 0
900, 7, 338, 0
900, 8, 454, 0
900, 9, 807, 0
900, 10, 447, 0
950, 1, 172, 0
950, 2, 315, 0
950, 3, 360, 0
950, 4, 607, 0
950, 5, 807, 0
950, 6, 552, 0
950, 7, 371, 0
950, 8, 383, 0
950, 9, 379, 0
950, 10, 823, 0
1000, 1, 171, 0
1000, 2, 364, 0
