5, 1, 927, 0
5, 2, 1039, 0
5, 3, 1801, 0
5, 4, 872, 0
5, 5, 600, 0
5, 6, 792, 0
5, 7, 717, 0
5, 8, 1241, 0
5, 9, 978, 0
5, 10, 992, 0
9, 1, 552, 0
9, 2, 735, 0
9, 3, 1260, 0
9, 4, 921, 0
9, 5, 850, 0
9, 6, 1201, 0
9, 7, 809, 0
9, 8, 855, 0
9, 9, 663, 0
9, 10, 1054, 0
13, 1, 287, 0
13, 2, 1572, 0
13, 3, 874, 0
13, 4, 573, 0
13, 5, 867, 0
13, 6, 595, 0
13, 7, 551, 0
13, 8, 779, 0
13, 9, 556, 0
13, 10, 988, 0
17, 1, 294, 0
17, 2, 742, 0
17, 3, 691, 0
17, 4, 915, 0
17, 5, 1993, 0
17, 6, 746, 0
17, 7, 818, 0
17, 8, 580, 0
17, 9, 587, 0
17, 10, 716, 0
21, 1, 234, 0
21, 2, 777, 0
21, 3, 674, 0
21, 4, 787, 0
21, 5, 547, 0
21, 6, 681, 0
21, 7, 793, 0
21, 8, 587, 0
21, 9, 567, 0
21, 10, 669, 0
